Gen# 	 MinFit 	 AvgFit 	 MaxFit 
1073 	 6.32070E-02 	 1.59395E-01 	 4.69427E-01 
1074 	 6.32070E-02 	 1.54548E-01 	 5.31083E-01 
1075 	 6.32070E-02 	 1.48222E-01 	 4.23789E-01 
1076 	 6.32070E-02 	 1.55564E-01 	 3.69434E-01 
1077 	 6.32070E-02 	 1.57980E-01 	 4.10636E-01 
1078 	 6.32070E-02 	 1.43646E-01 	 2.57568E-01 
1079 	 6.32070E-02 	 1.45984E-01 	 3.19810E-01 
1080 	 6.32070E-02 	 1.54688E-01 	 4.23338E-01 
1081 	 6.32070E-02 	 1.53829E-01 	 3.00601E-01 
1082 	 6.32070E-02 	 1.60070E-01 	 4.22779E-01 
1083 	 6.32070E-02 	 1.52726E-01 	 3.02559E-01 
1084 	 6.32070E-02 	 1.68291E-01 	 4.51270E-01 
1085 	 6.32070E-02 	 1.52861E-01 	 3.69052E-01 
1086 	 6.32070E-02 	 1.55138E-01 	 3.72973E-01 
1087 	 6.32070E-02 	 1.55121E-01 	 4.59302E-01 
1088 	 6.32070E-02 	 1.51255E-01 	 4.65544E-01 
1089 	 6.27147E-02 	 1.58719E-01 	 4.69399E-01 
1090 	 6.27147E-02 	 1.60801E-01 	 4.82746E-01 
1091 	 6.27147E-02 	 1.56435E-01 	 4.09448E-01 
1092 	 6.27147E-02 	 1.45952E-01 	 4.00081E-01 
1093 	 6.27147E-02 	 1.48989E-01 	 3.96323E-01 
1094 	 6.27147E-02 	 1.48692E-01 	 3.80297E-01 
1095 	 6.27147E-02 	 1.45285E-01 	 5.15708E-01 
1096 	 6.27147E-02 	 1.46342E-01 	 4.25209E-01 
1097 	 6.27147E-02 	 1.54441E-01 	 4.41238E-01 
1098 	 6.27147E-02 	 1.63175E-01 	 4.92860E-01 
1099 	 6.27147E-02 	 1.61301E-01 	 4.66298E-01 
1100 	 6.27147E-02 	 1.60680E-01 	 4.70879E-01 
1101 	 6.27147E-02 	 1.60943E-01 	 4.98707E-01 
1102 	 6.27147E-02 	 1.57608E-01 	 4.84417E-01 
1103 	 6.27147E-02 	 1.56813E-01 	 5.36671E-01 
1104 	 6.27147E-02 	 1.50216E-01 	 3.67267E-01 
1105 	 6.27147E-02 	 1.45766E-01 	 3.86989E-01 
1106 	 6.27147E-02 	 1.52627E-01 	 4.42527E-01 
1107 	 6.27147E-02 	 1.51696E-01 	 4.90985E-01 
1108 	 6.27147E-02 	 1.53344E-01 	 4.57587E-01 
1109 	 6.27147E-02 	 1.55924E-01 	 4.57802E-01 
1110 	 6.27147E-02 	 1.55949E-01 	 3.93166E-01 
1111 	 6.27147E-02 	 1.61591E-01 	 4.35892E-01 
1112 	 6.27147E-02 	 1.58880E-01 	 4.01656E-01 
1113 	 6.27147E-02 	 1.58617E-01 	 3.11499E-01 
1114 	 6.27147E-02 	 1.58722E-01 	 4.97887E-01 
1115 	 6.27147E-02 	 1.62644E-01 	 4.56687E-01 
1116 	 6.27147E-02 	 1.55148E-01 	 3.55983E-01 
1117 	 6.27147E-02 	 1.59519E-01 	 4.57435E-01 
1118 	 6.27147E-02 	 1.41886E-01 	 2.57735E-01 
1119 	 6.27147E-02 	 1.54568E-01 	 4.02484E-01 
1120 	 6.27147E-02 	 1.57107E-01 	 3.53116E-01 
1121 	 6.27147E-02 	 1.58910E-01 	 3.99688E-01 
1122 	 6.27147E-02 	 1.50262E-01 	 4.45019E-01 
1123 	 6.27147E-02 	 1.46402E-01 	 2.58449E-01 
1124 	 6.27147E-02 	 1.55685E-01 	 4.46468E-01 
1125 	 6.27147E-02 	 1.49140E-01 	 3.83442E-01 
1126 	 6.27147E-02 	 1.56930E-01 	 5.23696E-01 
1127 	 6.27147E-02 	 1.57389E-01 	 5.28580E-01 
1128 	 6.27147E-02 	 1.47075E-01 	 4.47558E-01 
1129 	 6.27147E-02 	 1.61436E-01 	 4.60660E-01 
1130 	 6.27147E-02 	 1.54919E-01 	 4.86966E-01 
1131 	 6.27147E-02 	 1.53420E-01 	 3.54806E-01 
1132 	 6.27147E-02 	 1.63784E-01 	 5.39907E-01 
1133 	 6.27147E-02 	 1.56181E-01 	 5.01727E-01 
1134 	 6.27147E-02 	 1.54797E-01 	 5.23362E-01 
1135 	 6.27147E-02 	 1.47474E-01 	 2.39139E-01 
1136 	 6.27147E-02 	 1.55514E-01 	 4.16856E-01 
1137 	 6.27147E-02 	 1.51087E-01 	 4.17765E-01 
1138 	 6.27147E-02 	 1.46701E-01 	 3.89506E-01 
1139 	 6.27147E-02 	 1.55711E-01 	 4.94511E-01 
1140 	 6.27147E-02 	 1.58293E-01 	 4.84660E-01 
1141 	 6.27147E-02 	 1.51770E-01 	 4.22635E-01 
1142 	 6.27147E-02 	 1.54440E-01 	 3.55470E-01 
1143 	 6.27147E-02 	 1.57678E-01 	 4.56912E-01 
1144 	 6.27147E-02 	 1.53421E-01 	 4.22777E-01 
1145 	 6.27147E-02 	 1.40686E-01 	 2.34929E-01 
1146 	 6.27147E-02 	 1.47954E-01 	 4.08797E-01 
1147 	 6.27147E-02 	 1.47149E-01 	 4.00102E-01 
1148 	 6.27147E-02 	 1.45632E-01 	 4.51828E-01 
1149 	 6.27147E-02 	 1.48130E-01 	 4.11760E-01 
1150 	 6.27147E-02 	 1.42917E-01 	 4.55511E-01 
1151 	 6.27147E-02 	 1.54977E-01 	 4.06342E-01 
1152 	 6.27147E-02 	 1.59571E-01 	 4.92796E-01 
1153 	 6.27147E-02 	 1.56134E-01 	 4.65387E-01 
1154 	 6.27147E-02 	 1.59780E-01 	 4.63171E-01 
1155 	 6.27147E-02 	 1.54883E-01 	 3.29188E-01 
1156 	 6.27147E-02 	 1.59719E-01 	 4.22466E-01 
1157 	 6.27147E-02 	 1.47182E-01 	 4.29508E-01 
1158 	 6.27147E-02 	 1.50760E-01 	 3.69298E-01 
1159 	 6.27147E-02 	 1.53998E-01 	 4.31177E-01 
1160 	 6.27147E-02 	 1.62957E-01 	 4.93450E-01 
1161 	 6.27147E-02 	 1.52747E-01 	 2.67883E-01 
1162 	 6.27147E-02 	 1.56416E-01 	 4.27373E-01 
1163 	 6.27147E-02 	 1.64327E-01 	 4.73668E-01 
1164 	 6.27147E-02 	 1.67159E-01 	 4.17516E-01 
1165 	 6.27147E-02 	 1.56754E-01 	 2.97386E-01 
1166 	 6.27147E-02 	 1.65287E-01 	 4.60243E-01 
1167 	 6.27147E-02 	 1.63075E-01 	 3.59748E-01 
1168 	 6.27147E-02 	 1.56000E-01 	 4.22495E-01 
1169 	 6.27147E-02 	 1.54262E-01 	 4.22301E-01 
1170 	 6.27147E-02 	 1.53912E-01 	 3.70709E-01 
1171 	 6.27147E-02 	 1.59738E-01 	 4.98807E-01 
1172 	 6.27147E-02 	 1.59953E-01 	 4.37433E-01 
1173 	 6.27147E-02 	 1.62639E-01 	 4.68376E-01 
1174 	 6.27147E-02 	 1.54271E-01 	 5.03565E-01 
1175 	 6.27147E-02 	 1.63064E-01 	 4.76052E-01 
1176 	 6.27147E-02 	 1.49152E-01 	 3.22466E-01 
1177 	 6.27147E-02 	 1.49978E-01 	 2.52899E-01 
1178 	 6.27147E-02 	 1.47638E-01 	 4.05637E-01 
1179 	 6.27147E-02 	 1.60661E-01 	 4.40479E-01 
1180 	 6.27147E-02 	 1.57217E-01 	 5.10080E-01 
1181 	 6.27147E-02 	 1.57446E-01 	 4.57460E-01 
1182 	 6.27147E-02 	 1.63174E-01 	 4.50756E-01 
1183 	 6.27147E-02 	 1.49315E-01 	 2.56954E-01 
1184 	 6.27147E-02 	 1.61645E-01 	 4.77252E-01 
1185 	 6.27147E-02 	 1.51295E-01 	 3.48925E-01 
1186 	 6.27147E-02 	 1.55036E-01 	 3.95114E-01 
1187 	 6.27147E-02 	 1.52213E-01 	 4.18333E-01 
1188 	 6.27147E-02 	 1.51448E-01 	 3.87337E-01 
1189 	 6.27147E-02 	 1.47819E-01 	 3.73895E-01 
1190 	 6.27147E-02 	 1.58345E-01 	 4.29058E-01 
1191 	 6.27147E-02 	 1.63596E-01 	 4.43414E-01 
1192 	 6.27147E-02 	 1.63047E-01 	 4.82002E-01 
1193 	 6.27147E-02 	 1.55062E-01 	 4.83937E-01 
1194 	 6.27147E-02 	 1.46546E-01 	 4.27227E-01 
1195 	 6.27147E-02 	 1.53889E-01 	 4.19927E-01 
1196 	 6.27147E-02 	 1.56617E-01 	 4.87089E-01 
1197 	 6.27147E-02 	 1.57113E-01 	 4.25162E-01 
1198 	 6.27147E-02 	 1.51183E-01 	 4.07590E-01 
1199 	 6.27147E-02 	 1.54630E-01 	 2.84095E-01 
1200 	 6.27147E-02 	 1.56578E-01 	 4.67924E-01 
1201 	 6.27147E-02 	 1.48473E-01 	 4.67783E-01 
1202 	 6.27147E-02 	 1.44123E-01 	 4.70670E-01 
1203 	 6.27147E-02 	 1.60972E-01 	 4.66795E-01 
1204 	 6.27147E-02 	 1.62098E-01 	 4.58983E-01 
1205 	 6.27147E-02 	 1.51690E-01 	 3.85712E-01 
1206 	 6.27147E-02 	 1.40341E-01 	 4.16073E-01 
1207 	 6.27147E-02 	 1.54055E-01 	 4.21431E-01 
1208 	 6.27147E-02 	 1.56459E-01 	 4.76281E-01 
1209 	 6.27147E-02 	 1.61674E-01 	 4.38525E-01 
1210 	 6.27147E-02 	 1.52569E-01 	 3.37630E-01 
1211 	 6.27147E-02 	 1.60231E-01 	 4.50331E-01 
1212 	 6.27147E-02 	 1.57942E-01 	 4.30624E-01 
1213 	 6.27147E-02 	 1.40668E-01 	 2.41122E-01 
1214 	 6.27147E-02 	 1.47125E-01 	 4.02304E-01 
1215 	 6.27147E-02 	 1.47412E-01 	 3.90594E-01 
1216 	 6.27147E-02 	 1.47724E-01 	 3.67351E-01 
1217 	 6.27147E-02 	 1.52723E-01 	 4.21398E-01 
1218 	 6.27147E-02 	 1.61950E-01 	 4.58154E-01 
1219 	 6.27147E-02 	 1.58770E-01 	 3.84585E-01 
1220 	 6.27147E-02 	 1.49055E-01 	 4.78603E-01 
1221 	 6.27147E-02 	 1.54784E-01 	 4.59828E-01 
1222 	 6.27147E-02 	 1.52869E-01 	 4.99726E-01 
1223 	 6.27147E-02 	 1.56348E-01 	 5.09133E-01 
1224 	 6.27147E-02 	 1.45763E-01 	 2.59035E-01 
1225 	 6.27147E-02 	 1.52791E-01 	 3.95072E-01 
1226 	 6.27147E-02 	 1.54768E-01 	 4.08160E-01 
1227 	 6.27147E-02 	 1.52448E-01 	 4.01943E-01 
1228 	 6.27147E-02 	 1.45347E-01 	 4.46055E-01 
1229 	 6.27147E-02 	 1.45129E-01 	 2.91582E-01 
1230 	 6.27147E-02 	 1.53089E-01 	 3.76016E-01 
1231 	 6.27147E-02 	 1.43025E-01 	 4.13748E-01 
1232 	 6.27147E-02 	 1.60566E-01 	 4.72593E-01 
1233 	 6.27147E-02 	 1.52636E-01 	 3.74784E-01 
1234 	 6.27147E-02 	 1.52801E-01 	 4.33880E-01 
1235 	 6.27147E-02 	 1.53250E-01 	 4.12060E-01 
1236 	 6.27147E-02 	 1.55548E-01 	 4.10259E-01 
1237 	 6.27147E-02 	 1.54717E-01 	 4.39152E-01 
1238 	 6.27147E-02 	 1.43464E-01 	 3.15457E-01 
1239 	 6.27147E-02 	 1.52740E-01 	 4.05308E-01 
1240 	 6.27147E-02 	 1.41163E-01 	 2.84998E-01 
1241 	 6.27147E-02 	 1.53808E-01 	 3.15170E-01 
1242 	 6.27147E-02 	 1.55656E-01 	 4.31004E-01 
1243 	 6.27147E-02 	 1.51650E-01 	 3.62309E-01 
1244 	 6.27147E-02 	 1.55730E-01 	 4.49019E-01 
1245 	 6.27147E-02 	 1.55464E-01 	 5.20185E-01 
1246 	 6.27147E-02 	 1.64302E-01 	 4.49294E-01 
1247 	 6.27147E-02 	 1.50584E-01 	 4.12820E-01 
1248 	 6.27147E-02 	 1.54804E-01 	 3.32238E-01 
1249 	 6.27147E-02 	 1.60176E-01 	 4.57329E-01 
1250 	 6.27147E-02 	 1.53373E-01 	 3.34836E-01 
1251 	 6.27147E-02 	 1.54903E-01 	 5.01530E-01 
1252 	 6.27147E-02 	 1.46609E-01 	 2.84289E-01 
1253 	 6.27147E-02 	 1.48912E-01 	 3.33319E-01 
1254 	 6.27147E-02 	 1.54042E-01 	 4.55454E-01 
1255 	 6.27147E-02 	 1.50776E-01 	 4.55570E-01 
1256 	 6.27147E-02 	 1.55948E-01 	 4.29906E-01 
1257 	 6.27147E-02 	 1.50487E-01 	 4.09069E-01 
1258 	 6.27147E-02 	 1.55101E-01 	 4.75828E-01 
1259 	 6.27147E-02 	 1.50210E-01 	 4.09630E-01 
1260 	 6.27147E-02 	 1.51410E-01 	 4.26207E-01 
1261 	 6.27147E-02 	 1.50217E-01 	 4.27869E-01 
1262 	 6.27147E-02 	 1.57505E-01 	 4.30640E-01 
1263 	 6.27147E-02 	 1.43518E-01 	 4.32749E-01 
1264 	 6.27147E-02 	 1.48803E-01 	 4.23514E-01 
1265 	 6.27147E-02 	 1.41020E-01 	 4.85512E-01 
1266 	 6.27147E-02 	 1.53311E-01 	 4.37279E-01 
1267 	 6.27147E-02 	 1.42122E-01 	 3.71611E-01 
1268 	 6.27147E-02 	 1.42865E-01 	 4.28536E-01 
1269 	 6.27147E-02 	 1.40319E-01 	 4.02241E-01 
1270 	 6.27147E-02 	 1.54289E-01 	 3.81731E-01 
1271 	 6.27147E-02 	 1.45679E-01 	 4.30597E-01 
1272 	 6.27147E-02 	 1.42383E-01 	 2.63757E-01 
1273 	 6.27147E-02 	 1.49712E-01 	 3.28566E-01 
1274 	 6.27147E-02 	 1.44758E-01 	 4.55700E-01 
1275 	 6.27147E-02 	 1.38668E-01 	 3.04530E-01 
1276 	 6.27147E-02 	 1.52632E-01 	 3.95076E-01 
1277 	 6.27147E-02 	 1.45924E-01 	 3.87088E-01 
1278 	 6.27147E-02 	 1.35786E-01 	 3.36924E-01 
1279 	 6.27147E-02 	 1.53786E-01 	 4.13239E-01 
1280 	 6.27147E-02 	 1.56674E-01 	 4.84695E-01 
1281 	 6.27147E-02 	 1.52326E-01 	 4.15726E-01 
1282 	 6.27147E-02 	 1.60549E-01 	 4.05259E-01 
1283 	 6.27147E-02 	 1.51319E-01 	 5.18763E-01 
1284 	 6.27147E-02 	 1.43363E-01 	 2.49197E-01 
1285 	 6.27147E-02 	 1.62298E-01 	 4.71795E-01 
1286 	 6.27147E-02 	 1.65072E-01 	 4.48947E-01 
1287 	 6.27147E-02 	 1.65109E-01 	 4.17353E-01 
1288 	 6.27147E-02 	 1.57393E-01 	 3.96496E-01 
1289 	 6.27147E-02 	 1.62542E-01 	 4.30797E-01 
1290 	 6.27147E-02 	 1.66734E-01 	 4.80797E-01 
1291 	 6.27147E-02 	 1.46590E-01 	 2.65233E-01 
1292 	 6.27147E-02 	 1.51594E-01 	 4.22971E-01 
1293 	 6.27147E-02 	 1.57034E-01 	 3.56673E-01 
1294 	 6.27147E-02 	 1.49936E-01 	 4.56497E-01 
1295 	 6.27147E-02 	 1.63482E-01 	 4.30097E-01 
1296 	 6.27147E-02 	 1.68745E-01 	 4.97606E-01 
1297 	 6.27147E-02 	 1.54719E-01 	 2.61327E-01 
1298 	 6.27147E-02 	 1.64326E-01 	 4.90409E-01 
1299 	 6.27147E-02 	 1.52435E-01 	 3.22488E-01 
1300 	 6.27147E-02 	 1.50426E-01 	 4.23321E-01 
1301 	 6.27147E-02 	 1.54576E-01 	 3.66568E-01 
1302 	 6.27147E-02 	 1.60033E-01 	 4.12004E-01 
1303 	 6.27147E-02 	 1.50816E-01 	 5.37811E-01 
1304 	 6.27147E-02 	 1.48557E-01 	 4.42845E-01 
1305 	 6.27147E-02 	 1.51368E-01 	 4.40234E-01 
1306 	 6.27147E-02 	 1.58742E-01 	 4.05927E-01 
1307 	 6.27147E-02 	 1.53205E-01 	 5.22683E-01 
1308 	 6.27147E-02 	 1.49088E-01 	 4.13955E-01 
1309 	 6.27147E-02 	 1.51101E-01 	 4.58877E-01 
1310 	 6.27147E-02 	 1.59629E-01 	 4.80589E-01 
1311 	 6.27147E-02 	 1.55716E-01 	 4.77790E-01 
1312 	 6.27147E-02 	 1.65242E-01 	 4.18517E-01 
1313 	 6.27147E-02 	 1.64543E-01 	 5.40004E-01 
1314 	 6.27147E-02 	 1.53298E-01 	 3.56996E-01 
1315 	 6.27147E-02 	 1.48925E-01 	 3.05515E-01 
1316 	 6.27147E-02 	 1.54988E-01 	 4.83242E-01 
1317 	 6.27147E-02 	 1.55226E-01 	 4.26688E-01 
1318 	 6.27147E-02 	 1.49807E-01 	 3.32326E-01 
1319 	 6.27147E-02 	 1.50626E-01 	 4.28758E-01 
1320 	 6.27147E-02 	 1.53858E-01 	 4.69224E-01 
1321 	 6.27147E-02 	 1.56029E-01 	 4.63358E-01 
1322 	 6.27147E-02 	 1.58891E-01 	 4.70080E-01 
1323 	 6.27147E-02 	 1.51058E-01 	 4.93220E-01 
1324 	 6.27147E-02 	 1.56782E-01 	 4.83440E-01 
1325 	 6.27147E-02 	 1.44088E-01 	 3.56769E-01 
1326 	 6.27147E-02 	 1.50915E-01 	 3.80505E-01 
1327 	 6.27147E-02 	 1.55379E-01 	 4.04612E-01 
1328 	 6.27147E-02 	 1.45807E-01 	 3.33427E-01 
1329 	 6.27147E-02 	 1.41552E-01 	 2.33701E-01 
1330 	 6.27147E-02 	 1.49371E-01 	 2.89970E-01 
1331 	 6.21972E-02 	 1.49803E-01 	 4.12751E-01 
1332 	 6.21972E-02 	 1.45978E-01 	 4.20400E-01 
1333 	 6.21972E-02 	 1.46314E-01 	 4.27913E-01 
1334 	 6.21972E-02 	 1.47717E-01 	 3.44207E-01 
1335 	 6.21972E-02 	 1.56590E-01 	 4.65747E-01 
1336 	 6.21972E-02 	 1.57912E-01 	 3.81168E-01 
1337 	 6.21972E-02 	 1.51805E-01 	 3.88990E-01 
1338 	 6.21972E-02 	 1.70318E-01 	 4.71603E-01 
1339 	 6.21972E-02 	 1.61691E-01 	 3.61814E-01 
1340 	 6.21972E-02 	 1.57469E-01 	 3.17019E-01 
1341 	 6.21972E-02 	 1.54977E-01 	 4.57005E-01 
1342 	 6.21972E-02 	 1.57928E-01 	 4.48512E-01 
1343 	 6.21972E-02 	 1.57402E-01 	 4.18714E-01 
1344 	 6.21972E-02 	 1.52167E-01 	 2.96715E-01 
1345 	 6.21972E-02 	 1.61307E-01 	 4.48414E-01 
1346 	 6.21972E-02 	 1.49698E-01 	 3.15807E-01 
1347 	 6.21972E-02 	 1.51177E-01 	 3.56914E-01 
1348 	 6.21972E-02 	 1.55115E-01 	 4.57846E-01 
1349 	 6.21972E-02 	 1.51803E-01 	 4.43829E-01 
1350 	 6.21972E-02 	 1.50694E-01 	 3.87638E-01 
1351 	 6.21972E-02 	 1.51297E-01 	 4.46416E-01 
1352 	 6.21972E-02 	 1.59466E-01 	 4.47789E-01 
1353 	 6.21972E-02 	 1.52018E-01 	 4.08333E-01 
1354 	 6.21972E-02 	 1.70975E-01 	 4.53739E-01 
1355 	 6.21972E-02 	 1.53432E-01 	 3.08081E-01 
1356 	 6.21972E-02 	 1.47200E-01 	 3.89977E-01 
1357 	 6.21972E-02 	 1.59208E-01 	 4.78282E-01 
1358 	 6.21972E-02 	 1.53136E-01 	 4.38499E-01 
1359 	 6.21972E-02 	 1.58264E-01 	 3.84025E-01 
1360 	 6.21972E-02 	 1.56763E-01 	 2.65753E-01 
1361 	 6.21972E-02 	 1.64466E-01 	 4.29812E-01 
1362 	 6.21972E-02 	 1.58190E-01 	 5.04645E-01 
1363 	 6.21972E-02 	 1.49856E-01 	 4.43066E-01 
1364 	 6.21972E-02 	 1.53601E-01 	 4.98855E-01 
1365 	 6.21972E-02 	 1.55344E-01 	 4.34746E-01 
1366 	 6.21972E-02 	 1.58806E-01 	 4.86277E-01 
1367 	 6.21972E-02 	 1.53584E-01 	 3.63938E-01 
1368 	 6.21972E-02 	 1.49538E-01 	 4.67686E-01 
1369 	 6.21972E-02 	 1.62795E-01 	 4.82786E-01 
1370 	 6.21972E-02 	 1.57946E-01 	 4.31000E-01 
1371 	 6.21972E-02 	 1.52174E-01 	 5.07189E-01 
1372 	 6.21972E-02 	 1.38055E-01 	 3.17189E-01 
1373 	 6.21972E-02 	 1.43267E-01 	 3.83798E-01 
1374 	 6.21972E-02 	 1.52670E-01 	 4.38581E-01 
1375 	 6.21972E-02 	 1.47745E-01 	 2.92097E-01 
1376 	 6.21972E-02 	 1.45163E-01 	 4.38989E-01 
1377 	 6.21972E-02 	 1.49308E-01 	 4.23584E-01 
1378 	 6.21972E-02 	 1.60187E-01 	 5.03123E-01 
1379 	 6.21972E-02 	 1.46426E-01 	 4.06049E-01 
1380 	 6.21972E-02 	 1.56519E-01 	 4.34198E-01 
1381 	 6.21972E-02 	 1.54879E-01 	 3.92002E-01 
1382 	 6.21972E-02 	 1.55673E-01 	 4.91919E-01 
1383 	 6.21972E-02 	 1.53064E-01 	 3.93854E-01 
1384 	 6.21972E-02 	 1.54409E-01 	 3.33290E-01 
1385 	 6.21972E-02 	 1.56117E-01 	 3.40812E-01 
1386 	 6.21972E-02 	 1.49435E-01 	 4.39986E-01 
1387 	 6.21972E-02 	 1.58647E-01 	 4.74509E-01 
1388 	 6.21972E-02 	 1.63394E-01 	 4.43461E-01 
1389 	 6.21972E-02 	 1.42423E-01 	 2.59065E-01 
1390 	 6.21972E-02 	 1.61998E-01 	 4.72903E-01 
1391 	 6.21972E-02 	 1.53315E-01 	 4.53164E-01 
1392 	 6.21972E-02 	 1.45307E-01 	 3.39798E-01 
1393 	 6.21972E-02 	 1.59153E-01 	 4.66212E-01 
1394 	 6.21972E-02 	 1.57588E-01 	 4.42456E-01 
1395 	 6.21972E-02 	 1.57039E-01 	 4.09072E-01 
1396 	 6.21972E-02 	 1.55221E-01 	 5.20495E-01 
1397 	 6.21972E-02 	 1.48997E-01 	 3.54903E-01 
1398 	 6.21972E-02 	 1.51468E-01 	 4.11485E-01 
1399 	 6.21972E-02 	 1.60477E-01 	 5.36833E-01 
1400 	 6.21972E-02 	 1.66341E-01 	 4.73144E-01 
1401 	 6.21972E-02 	 1.54074E-01 	 4.15785E-01 
1402 	 6.21972E-02 	 1.51023E-01 	 3.53049E-01 
1403 	 6.21972E-02 	 1.57491E-01 	 5.17518E-01 
1404 	 6.21972E-02 	 1.56583E-01 	 4.50772E-01 
1405 	 6.21972E-02 	 1.60242E-01 	 4.64750E-01 
1406 	 6.21972E-02 	 1.64868E-01 	 4.43612E-01 
1407 	 6.21972E-02 	 1.59027E-01 	 3.95807E-01 
1408 	 6.21972E-02 	 1.46827E-01 	 2.86368E-01 
1409 	 6.21972E-02 	 1.65807E-01 	 5.01821E-01 
1410 	 6.21972E-02 	 1.61399E-01 	 4.73990E-01 
1411 	 6.21972E-02 	 1.53045E-01 	 3.25099E-01 
1412 	 6.21972E-02 	 1.53144E-01 	 4.69318E-01 
1413 	 6.21972E-02 	 1.60310E-01 	 4.28981E-01 
1414 	 6.21972E-02 	 1.54649E-01 	 3.99891E-01 
1415 	 6.21972E-02 	 1.60534E-01 	 4.70027E-01 
1416 	 6.21972E-02 	 1.62519E-01 	 4.54862E-01 
1417 	 6.21972E-02 	 1.64064E-01 	 4.99620E-01 
1418 	 6.21972E-02 	 1.50945E-01 	 3.52026E-01 
1419 	 6.21972E-02 	 1.54397E-01 	 2.82264E-01 
1420 	 6.21972E-02 	 1.59504E-01 	 3.64411E-01 
1421 	 6.21972E-02 	 1.63788E-01 	 5.31479E-01 
1422 	 6.21972E-02 	 1.47548E-01 	 3.62272E-01 
1423 	 6.21972E-02 	 1.54449E-01 	 3.96464E-01 
1424 	 6.21972E-02 	 1.52614E-01 	 5.18816E-01 
1425 	 6.21972E-02 	 1.47814E-01 	 4.20176E-01 
1426 	 6.21972E-02 	 1.41907E-01 	 4.33435E-01 
1427 	 6.21972E-02 	 1.52323E-01 	 4.11068E-01 
1428 	 6.21972E-02 	 1.57061E-01 	 4.23880E-01 
1429 	 6.21972E-02 	 1.44883E-01 	 3.39634E-01 
1430 	 6.21972E-02 	 1.53925E-01 	 5.07503E-01 
1431 	 6.21972E-02 	 1.51237E-01 	 2.87099E-01 
1432 	 6.21972E-02 	 1.56163E-01 	 5.07975E-01 
1433 	 6.21972E-02 	 1.66672E-01 	 4.58399E-01 
1434 	 6.21972E-02 	 1.58405E-01 	 4.00137E-01 
1435 	 6.21972E-02 	 1.51433E-01 	 3.07019E-01 
1436 	 6.21972E-02 	 1.57652E-01 	 4.56512E-01 
1437 	 6.21972E-02 	 1.52384E-01 	 4.26574E-01 
1438 	 6.21972E-02 	 1.56273E-01 	 5.14861E-01 
1439 	 6.21972E-02 	 1.48628E-01 	 3.84316E-01 
1440 	 6.21972E-02 	 1.48585E-01 	 3.16645E-01 
1441 	 6.21972E-02 	 1.55777E-01 	 4.03584E-01 
1442 	 6.21972E-02 	 1.52791E-01 	 3.66262E-01 
1443 	 6.21972E-02 	 1.45723E-01 	 3.55221E-01 
1444 	 6.21972E-02 	 1.42660E-01 	 3.76138E-01 
1445 	 6.21972E-02 	 1.45287E-01 	 3.75427E-01 
1446 	 6.21972E-02 	 1.57108E-01 	 4.79684E-01 
1447 	 6.21972E-02 	 1.57647E-01 	 5.01934E-01 
1448 	 6.21972E-02 	 1.54798E-01 	 4.93187E-01 
1449 	 6.21972E-02 	 1.47886E-01 	 3.41677E-01 
1450 	 6.21972E-02 	 1.47668E-01 	 3.53070E-01 
1451 	 6.21972E-02 	 1.57972E-01 	 4.50782E-01 
1452 	 6.21972E-02 	 1.63003E-01 	 4.80766E-01 
1453 	 6.21972E-02 	 1.59945E-01 	 4.82341E-01 
1454 	 6.21972E-02 	 1.51014E-01 	 4.46127E-01 
1455 	 6.21972E-02 	 1.46434E-01 	 3.65778E-01 
1456 	 6.21972E-02 	 1.52369E-01 	 3.52196E-01 
1457 	 6.21972E-02 	 1.53713E-01 	 5.05038E-01 
1458 	 6.21972E-02 	 1.57957E-01 	 4.65653E-01 
1459 	 6.21972E-02 	 1.49957E-01 	 2.83758E-01 
1460 	 6.21972E-02 	 1.52551E-01 	 4.76102E-01 
1461 	 6.21972E-02 	 1.56018E-01 	 4.12397E-01 
1462 	 6.21972E-02 	 1.59117E-01 	 4.04687E-01 
1463 	 6.21972E-02 	 1.60491E-01 	 4.50344E-01 
1464 	 6.21972E-02 	 1.61848E-01 	 3.32451E-01 
1465 	 6.21972E-02 	 1.49109E-01 	 4.60405E-01 
1466 	 6.21972E-02 	 1.51607E-01 	 3.72820E-01 
1467 	 6.21972E-02 	 1.57439E-01 	 3.91788E-01 
1468 	 6.21972E-02 	 1.60800E-01 	 4.79868E-01 
1469 	 6.21972E-02 	 1.59981E-01 	 3.21309E-01 
1470 	 6.21972E-02 	 1.51042E-01 	 3.95554E-01 
1471 	 6.21972E-02 	 1.56281E-01 	 4.24162E-01 
1472 	 6.21972E-02 	 1.58185E-01 	 4.64796E-01 
1473 	 6.21972E-02 	 1.51720E-01 	 4.24326E-01 
1474 	 6.21972E-02 	 1.55236E-01 	 4.90000E-01 
1475 	 6.21972E-02 	 1.52639E-01 	 2.96632E-01 
1476 	 6.21972E-02 	 1.51316E-01 	 3.29964E-01 
1477 	 6.21972E-02 	 1.54412E-01 	 4.56900E-01 
1478 	 6.21972E-02 	 1.58018E-01 	 4.47273E-01 
1479 	 6.21972E-02 	 1.48056E-01 	 3.92080E-01 
1480 	 6.21972E-02 	 1.44296E-01 	 3.06681E-01 
1481 	 6.21972E-02 	 1.54620E-01 	 3.84653E-01 
1482 	 6.21972E-02 	 1.57822E-01 	 4.82909E-01 
