Gen# 	 MinFit 	 AvgFit 	 MaxFit 
840 	 6.95886E-02 	 3.03002E-01 	 7.19027E-01 
841 	 6.95886E-02 	 2.87822E-01 	 6.23232E-01 
842 	 6.95886E-02 	 3.00590E-01 	 8.30720E-01 
843 	 6.95886E-02 	 3.13053E-01 	 8.19985E-01 
844 	 6.95886E-02 	 2.88921E-01 	 7.93482E-01 
845 	 6.95886E-02 	 2.77752E-01 	 7.88453E-01 
846 	 6.95886E-02 	 2.91576E-01 	 7.55275E-01 
847 	 6.95886E-02 	 2.92215E-01 	 7.83075E-01 
848 	 6.95886E-02 	 3.01149E-01 	 7.98948E-01 
849 	 6.95886E-02 	 2.94663E-01 	 7.70390E-01 
850 	 6.95886E-02 	 3.04352E-01 	 7.72420E-01 
851 	 6.95886E-02 	 3.06299E-01 	 8.06994E-01 
852 	 6.95886E-02 	 2.88129E-01 	 7.21214E-01 
853 	 6.95886E-02 	 2.92581E-01 	 4.89846E-01 
854 	 6.95886E-02 	 3.12014E-01 	 7.54004E-01 
855 	 6.95886E-02 	 2.99993E-01 	 7.08643E-01 
856 	 6.95886E-02 	 3.24190E-01 	 8.21113E-01 
857 	 6.95886E-02 	 2.97160E-01 	 7.22185E-01 
858 	 6.95886E-02 	 2.93176E-01 	 7.81726E-01 
859 	 6.95886E-02 	 3.04103E-01 	 8.19140E-01 
860 	 6.95886E-02 	 2.86227E-01 	 6.85528E-01 
861 	 6.95886E-02 	 2.90651E-01 	 7.25691E-01 
862 	 6.95886E-02 	 2.96725E-01 	 8.05758E-01 
863 	 6.95886E-02 	 2.96111E-01 	 6.99309E-01 
864 	 6.95886E-02 	 2.99942E-01 	 8.50528E-01 
865 	 6.95886E-02 	 3.06674E-01 	 7.85579E-01 
866 	 6.95886E-02 	 2.77618E-01 	 5.71316E-01 
867 	 6.95886E-02 	 2.68294E-01 	 5.40110E-01 
868 	 6.95886E-02 	 2.79960E-01 	 5.77828E-01 
869 	 6.95886E-02 	 2.71383E-01 	 5.60710E-01 
870 	 6.95886E-02 	 2.85896E-01 	 8.44906E-01 
871 	 6.95886E-02 	 3.00631E-01 	 9.65883E-01 
872 	 6.95886E-02 	 2.87641E-01 	 8.76824E-01 
873 	 6.95886E-02 	 2.79655E-01 	 7.41713E-01 
874 	 6.95886E-02 	 2.88450E-01 	 7.80846E-01 
875 	 6.95886E-02 	 2.94240E-01 	 6.53643E-01 
876 	 6.95886E-02 	 2.98668E-01 	 8.40092E-01 
877 	 6.95886E-02 	 2.98098E-01 	 7.85769E-01 
878 	 6.95886E-02 	 2.80771E-01 	 7.62438E-01 
879 	 6.95886E-02 	 2.94622E-01 	 6.97178E-01 
880 	 6.95886E-02 	 3.11849E-01 	 8.26103E-01 
881 	 6.95886E-02 	 3.05477E-01 	 6.36440E-01 
882 	 6.95886E-02 	 2.96608E-01 	 6.08641E-01 
883 	 6.95886E-02 	 2.96590E-01 	 7.34757E-01 
884 	 6.95886E-02 	 2.81366E-01 	 4.54322E-01 
885 	 6.95886E-02 	 3.03181E-01 	 7.64958E-01 
886 	 6.95886E-02 	 2.95971E-01 	 7.59397E-01 
887 	 6.95886E-02 	 3.00957E-01 	 7.20559E-01 
888 	 6.95886E-02 	 2.89012E-01 	 5.96062E-01 
889 	 6.95886E-02 	 3.21545E-01 	 7.47080E-01 
890 	 6.95886E-02 	 2.85270E-01 	 7.72938E-01 
891 	 6.95886E-02 	 3.00419E-01 	 7.89301E-01 
892 	 6.95886E-02 	 2.72184E-01 	 6.38040E-01 
893 	 6.95886E-02 	 2.84589E-01 	 7.25219E-01 
894 	 6.95886E-02 	 2.74154E-01 	 5.89261E-01 
895 	 6.95886E-02 	 2.92738E-01 	 7.49512E-01 
896 	 6.95886E-02 	 2.80873E-01 	 7.51694E-01 
897 	 6.95886E-02 	 3.08246E-01 	 7.70698E-01 
898 	 6.95886E-02 	 2.88182E-01 	 8.36135E-01 
899 	 6.95886E-02 	 2.73013E-01 	 6.75107E-01 
900 	 6.95886E-02 	 3.01503E-01 	 7.22027E-01 
901 	 6.95886E-02 	 2.99164E-01 	 8.52391E-01 
902 	 6.95886E-02 	 2.99100E-01 	 7.04818E-01 
903 	 6.95886E-02 	 2.87542E-01 	 6.25739E-01 
904 	 6.95886E-02 	 3.10667E-01 	 7.82808E-01 
905 	 6.95886E-02 	 3.14889E-01 	 7.51483E-01 
906 	 6.95886E-02 	 3.05044E-01 	 7.91426E-01 
907 	 6.95886E-02 	 2.93296E-01 	 5.69347E-01 
908 	 6.95886E-02 	 2.76563E-01 	 5.02269E-01 
909 	 6.95886E-02 	 2.94463E-01 	 8.74903E-01 
910 	 6.95886E-02 	 2.90436E-01 	 7.26247E-01 
911 	 6.95886E-02 	 2.96065E-01 	 7.17071E-01 
912 	 6.95886E-02 	 2.84502E-01 	 8.10933E-01 
913 	 6.95886E-02 	 2.79133E-01 	 5.88054E-01 
914 	 6.95886E-02 	 2.87450E-01 	 7.94066E-01 
915 	 6.95886E-02 	 2.96265E-01 	 7.41731E-01 
916 	 6.95886E-02 	 2.70390E-01 	 7.57301E-01 
917 	 6.95886E-02 	 2.98063E-01 	 7.25193E-01 
918 	 6.95886E-02 	 3.02846E-01 	 6.95988E-01 
919 	 6.95886E-02 	 2.79280E-01 	 8.09038E-01 
920 	 6.95886E-02 	 2.73971E-01 	 7.27518E-01 
921 	 6.95886E-02 	 2.77357E-01 	 4.87164E-01 
922 	 6.95886E-02 	 2.78066E-01 	 7.34723E-01 
923 	 6.95886E-02 	 2.94767E-01 	 8.23673E-01 
924 	 6.95886E-02 	 2.81069E-01 	 5.94409E-01 
925 	 6.95886E-02 	 2.78067E-01 	 7.91204E-01 
926 	 6.95886E-02 	 2.76918E-01 	 6.67673E-01 
927 	 6.95886E-02 	 2.92566E-01 	 8.77242E-01 
928 	 6.95886E-02 	 2.81406E-01 	 5.10221E-01 
929 	 6.95886E-02 	 2.76904E-01 	 8.67904E-01 
930 	 6.95886E-02 	 2.76009E-01 	 5.97997E-01 
931 	 6.95886E-02 	 2.97994E-01 	 8.55456E-01 
932 	 6.95886E-02 	 3.01256E-01 	 6.32248E-01 
933 	 6.95886E-02 	 2.82829E-01 	 5.89238E-01 
934 	 6.95886E-02 	 2.79968E-01 	 6.78427E-01 
935 	 6.95886E-02 	 3.07235E-01 	 6.29299E-01 
936 	 6.95886E-02 	 3.08257E-01 	 7.20461E-01 
937 	 6.95886E-02 	 3.14022E-01 	 7.21568E-01 
938 	 6.95886E-02 	 2.93127E-01 	 7.42865E-01 
939 	 6.95886E-02 	 2.85254E-01 	 5.31505E-01 
940 	 6.95886E-02 	 2.99712E-01 	 6.81448E-01 
941 	 6.95886E-02 	 2.98559E-01 	 8.11274E-01 
942 	 6.95886E-02 	 2.88983E-01 	 6.94148E-01 
943 	 6.95886E-02 	 3.00965E-01 	 5.71229E-01 
944 	 6.95886E-02 	 2.99125E-01 	 6.36231E-01 
945 	 6.95886E-02 	 2.96214E-01 	 8.64885E-01 
946 	 6.95886E-02 	 2.92685E-01 	 8.45534E-01 
947 	 6.95886E-02 	 3.00707E-01 	 8.05796E-01 
948 	 6.95886E-02 	 2.97277E-01 	 9.04853E-01 
949 	 6.95886E-02 	 2.63492E-01 	 4.39341E-01 
950 	 6.95886E-02 	 2.81901E-01 	 7.39982E-01 
951 	 6.95886E-02 	 2.96421E-01 	 7.16447E-01 
952 	 6.95886E-02 	 2.82355E-01 	 7.08323E-01 
953 	 6.95886E-02 	 3.15580E-01 	 8.77490E-01 
954 	 6.95886E-02 	 2.85558E-01 	 7.57772E-01 
955 	 6.95886E-02 	 2.93891E-01 	 7.86703E-01 
956 	 6.95886E-02 	 2.81211E-01 	 6.36265E-01 
957 	 6.95886E-02 	 2.88435E-01 	 6.44143E-01 
958 	 6.95886E-02 	 2.88311E-01 	 7.81085E-01 
959 	 6.95886E-02 	 2.95597E-01 	 7.10655E-01 
960 	 6.95886E-02 	 2.82280E-01 	 7.75152E-01 
961 	 6.95886E-02 	 2.88345E-01 	 6.66251E-01 
962 	 6.95886E-02 	 2.92929E-01 	 7.82925E-01 
963 	 6.95886E-02 	 2.98620E-01 	 6.40858E-01 
964 	 6.95886E-02 	 2.92611E-01 	 6.65808E-01 
965 	 6.95886E-02 	 2.88717E-01 	 5.89998E-01 
966 	 6.95886E-02 	 2.80801E-01 	 5.32246E-01 
967 	 6.95886E-02 	 3.13732E-01 	 6.62965E-01 
968 	 6.95886E-02 	 2.93007E-01 	 7.46984E-01 
969 	 6.95886E-02 	 3.01119E-01 	 6.22793E-01 
970 	 6.95886E-02 	 3.22410E-01 	 7.35450E-01 
971 	 6.95886E-02 	 2.93024E-01 	 6.80732E-01 
972 	 6.95886E-02 	 2.99497E-01 	 6.17485E-01 
973 	 6.95886E-02 	 2.93563E-01 	 5.30711E-01 
974 	 6.95886E-02 	 3.08066E-01 	 6.55236E-01 
975 	 6.95886E-02 	 2.94122E-01 	 6.80476E-01 
976 	 6.95886E-02 	 2.75566E-01 	 5.58237E-01 
977 	 6.95886E-02 	 2.98789E-01 	 7.20955E-01 
978 	 6.95886E-02 	 2.86893E-01 	 6.64545E-01 
979 	 6.95886E-02 	 3.00669E-01 	 7.23374E-01 
980 	 6.95886E-02 	 2.93755E-01 	 7.52970E-01 
981 	 6.95886E-02 	 2.88580E-01 	 6.69340E-01 
982 	 6.95886E-02 	 2.96739E-01 	 8.23668E-01 
983 	 6.95886E-02 	 3.01471E-01 	 7.94753E-01 
984 	 6.95886E-02 	 3.10586E-01 	 8.05446E-01 
985 	 6.95886E-02 	 2.87691E-01 	 5.92910E-01 
986 	 6.95886E-02 	 2.96819E-01 	 7.79488E-01 
987 	 6.95886E-02 	 2.85968E-01 	 7.88498E-01 
988 	 6.95886E-02 	 2.86178E-01 	 7.30594E-01 
989 	 6.95886E-02 	 2.89179E-01 	 5.83678E-01 
990 	 6.95886E-02 	 2.98083E-01 	 6.94586E-01 
991 	 6.95886E-02 	 3.01076E-01 	 7.85823E-01 
992 	 6.95886E-02 	 3.07830E-01 	 8.20149E-01 
993 	 6.95886E-02 	 2.93649E-01 	 8.14539E-01 
994 	 6.95886E-02 	 2.84108E-01 	 8.96387E-01 
995 	 6.95886E-02 	 2.92761E-01 	 7.27986E-01 
996 	 6.95886E-02 	 2.95370E-01 	 7.78297E-01 
997 	 6.95886E-02 	 2.96003E-01 	 7.69325E-01 
998 	 6.95886E-02 	 2.91999E-01 	 7.25428E-01 
999 	 6.95886E-02 	 2.98373E-01 	 7.72285E-01 
1000 	 6.95886E-02 	 3.12834E-01 	 7.78831E-01 
1001 	 6.95886E-02 	 3.17738E-01 	 6.91541E-01 
1002 	 6.95886E-02 	 3.10521E-01 	 6.49728E-01 
1003 	 6.95886E-02 	 3.02902E-01 	 7.01533E-01 
1004 	 6.95886E-02 	 2.99584E-01 	 7.76129E-01 
1005 	 6.95886E-02 	 3.06691E-01 	 7.94823E-01 
1006 	 6.95886E-02 	 2.92140E-01 	 6.61651E-01 
1007 	 6.95886E-02 	 3.07295E-01 	 7.15706E-01 
1008 	 6.95886E-02 	 3.08662E-01 	 7.99447E-01 
1009 	 6.95886E-02 	 3.17095E-01 	 6.97996E-01 
1010 	 6.95886E-02 	 3.06274E-01 	 8.21120E-01 
1011 	 6.95886E-02 	 3.10745E-01 	 7.61498E-01 
1012 	 6.95886E-02 	 3.07849E-01 	 8.01175E-01 
1013 	 6.95886E-02 	 3.05120E-01 	 5.88652E-01 
1014 	 6.95886E-02 	 3.03142E-01 	 6.58203E-01 
1015 	 6.95886E-02 	 3.07690E-01 	 7.42200E-01 
1016 	 6.95886E-02 	 3.27294E-01 	 8.80748E-01 
1017 	 6.95886E-02 	 3.03681E-01 	 8.07726E-01 
1018 	 6.95886E-02 	 2.89953E-01 	 7.35763E-01 
1019 	 6.95886E-02 	 3.01799E-01 	 5.73302E-01 
1020 	 6.95886E-02 	 2.99359E-01 	 7.95224E-01 
1021 	 6.95886E-02 	 3.05433E-01 	 7.75866E-01 
1022 	 6.95886E-02 	 2.95255E-01 	 7.52818E-01 
1023 	 6.95886E-02 	 3.04406E-01 	 7.67528E-01 
1024 	 6.95886E-02 	 3.12653E-01 	 7.76160E-01 
1025 	 6.95886E-02 	 3.21368E-01 	 6.48636E-01 
1026 	 6.95886E-02 	 2.95085E-01 	 8.85403E-01 
1027 	 6.95886E-02 	 3.01645E-01 	 6.81323E-01 
1028 	 6.95886E-02 	 3.06246E-01 	 7.15292E-01 
1029 	 6.95886E-02 	 2.98471E-01 	 7.50011E-01 
1030 	 6.95886E-02 	 3.13789E-01 	 7.90062E-01 
1031 	 6.95886E-02 	 2.95601E-01 	 6.08436E-01 
1032 	 6.95886E-02 	 2.90483E-01 	 6.20536E-01 
1033 	 6.95886E-02 	 2.99486E-01 	 5.70291E-01 
1034 	 6.95886E-02 	 3.04648E-01 	 7.26928E-01 
1035 	 6.95886E-02 	 3.20280E-01 	 8.48652E-01 
1036 	 6.95886E-02 	 3.04670E-01 	 7.13816E-01 
1037 	 6.95886E-02 	 2.95118E-01 	 5.39342E-01 
1038 	 6.95886E-02 	 2.83983E-01 	 5.87771E-01 
1039 	 6.95886E-02 	 3.01743E-01 	 7.37336E-01 
1040 	 6.95886E-02 	 2.88167E-01 	 6.03874E-01 
1041 	 6.95886E-02 	 2.96887E-01 	 7.56807E-01 
1042 	 6.95886E-02 	 2.81850E-01 	 6.92620E-01 
1043 	 6.95886E-02 	 2.99415E-01 	 6.66278E-01 
1044 	 6.95886E-02 	 2.88604E-01 	 7.13273E-01 
1045 	 6.95886E-02 	 2.88563E-01 	 5.77666E-01 
1046 	 6.95886E-02 	 2.88756E-01 	 7.63887E-01 
1047 	 6.95886E-02 	 3.01246E-01 	 7.52554E-01 
1048 	 6.95886E-02 	 3.06012E-01 	 8.69660E-01 
1049 	 6.95886E-02 	 2.86205E-01 	 6.62225E-01 
1050 	 6.95886E-02 	 2.84342E-01 	 5.90436E-01 
1051 	 6.95886E-02 	 3.00495E-01 	 7.26950E-01 
1052 	 6.95886E-02 	 3.01871E-01 	 6.98089E-01 
1053 	 6.95886E-02 	 3.09769E-01 	 7.90722E-01 
1054 	 6.95886E-02 	 3.17981E-01 	 7.57558E-01 
1055 	 6.95886E-02 	 3.10698E-01 	 6.48152E-01 
1056 	 6.95886E-02 	 2.95875E-01 	 8.31434E-01 
1057 	 6.95886E-02 	 3.15405E-01 	 8.13608E-01 
1058 	 6.95886E-02 	 2.98562E-01 	 6.09764E-01 
1059 	 6.95886E-02 	 2.91524E-01 	 7.73492E-01 
1060 	 6.95886E-02 	 2.93177E-01 	 4.83817E-01 
1061 	 6.95886E-02 	 2.96882E-01 	 7.62500E-01 
1062 	 6.95886E-02 	 2.98316E-01 	 5.62844E-01 
1063 	 6.95886E-02 	 2.89077E-01 	 7.74444E-01 
1064 	 6.95886E-02 	 2.86042E-01 	 7.67122E-01 
1065 	 6.95886E-02 	 3.16825E-01 	 7.28909E-01 
1066 	 6.95886E-02 	 3.01225E-01 	 7.58803E-01 
1067 	 6.95886E-02 	 3.15063E-01 	 9.26596E-01 
1068 	 6.95886E-02 	 3.16246E-01 	 6.80570E-01 
1069 	 6.95886E-02 	 3.14808E-01 	 7.49348E-01 
1070 	 6.95886E-02 	 3.04073E-01 	 6.77844E-01 
1071 	 6.95886E-02 	 2.98951E-01 	 7.72856E-01 
1072 	 6.95886E-02 	 3.13996E-01 	 7.95859E-01 
1073 	 6.95886E-02 	 2.99461E-01 	 9.88857E-01 
1074 	 6.95886E-02 	 3.31637E-01 	 7.69331E-01 
1075 	 6.95886E-02 	 2.93870E-01 	 6.27070E-01 
1076 	 6.95886E-02 	 2.88901E-01 	 7.21173E-01 
1077 	 6.95886E-02 	 2.98306E-01 	 7.64250E-01 
1078 	 6.95886E-02 	 2.96645E-01 	 7.24900E-01 
1079 	 6.95886E-02 	 3.03685E-01 	 6.59443E-01 
1080 	 6.95886E-02 	 3.03584E-01 	 7.25362E-01 
1081 	 6.95886E-02 	 3.03759E-01 	 7.13862E-01 
1082 	 6.95886E-02 	 3.18770E-01 	 8.04506E-01 
1083 	 6.95886E-02 	 3.10458E-01 	 7.61744E-01 
1084 	 6.95886E-02 	 2.87169E-01 	 5.75640E-01 
1085 	 6.95886E-02 	 3.08919E-01 	 7.87161E-01 
1086 	 6.95886E-02 	 3.10008E-01 	 7.11919E-01 
1087 	 6.95886E-02 	 3.03517E-01 	 8.69169E-01 
1088 	 6.95886E-02 	 3.21427E-01 	 7.73106E-01 
1089 	 6.95886E-02 	 3.00108E-01 	 6.21694E-01 
1090 	 6.95886E-02 	 3.01579E-01 	 7.56600E-01 
1091 	 6.95886E-02 	 2.89903E-01 	 8.34190E-01 
1092 	 6.95886E-02 	 3.08249E-01 	 7.39163E-01 
1093 	 6.95886E-02 	 3.10068E-01 	 8.17351E-01 
1094 	 6.95886E-02 	 3.07251E-01 	 8.62593E-01 
1095 	 6.95886E-02 	 3.27242E-01 	 7.68347E-01 
1096 	 6.95886E-02 	 2.95013E-01 	 6.21054E-01 
1097 	 6.95886E-02 	 3.05521E-01 	 7.97126E-01 
1098 	 6.95886E-02 	 3.07836E-01 	 7.72431E-01 
1099 	 6.95886E-02 	 3.08380E-01 	 8.93101E-01 
1100 	 6.95886E-02 	 2.96781E-01 	 5.68060E-01 
1101 	 6.95886E-02 	 3.01342E-01 	 7.74808E-01 
1102 	 6.95886E-02 	 2.85996E-01 	 8.48385E-01 
1103 	 6.95886E-02 	 2.87130E-01 	 6.20325E-01 
1104 	 6.95886E-02 	 3.10490E-01 	 6.52802E-01 
1105 	 6.95886E-02 	 2.94010E-01 	 6.34679E-01 
1106 	 6.95886E-02 	 3.17679E-01 	 5.72336E-01 
1107 	 6.95886E-02 	 2.99940E-01 	 6.34235E-01 
1108 	 6.95886E-02 	 3.12038E-01 	 8.60260E-01 
1109 	 6.95886E-02 	 3.12920E-01 	 7.26158E-01 
1110 	 6.95886E-02 	 2.91962E-01 	 6.98219E-01 
1111 	 6.95886E-02 	 3.03887E-01 	 6.17677E-01 
1112 	 6.95886E-02 	 3.09090E-01 	 6.73788E-01 
1113 	 6.95886E-02 	 3.15486E-01 	 7.95438E-01 
1114 	 6.95886E-02 	 3.08418E-01 	 8.24566E-01 
1115 	 6.95886E-02 	 3.02586E-01 	 7.28653E-01 
1116 	 6.95886E-02 	 2.91302E-01 	 7.52571E-01 
1117 	 6.95886E-02 	 3.11208E-01 	 8.03657E-01 
1118 	 6.95886E-02 	 2.94347E-01 	 7.35316E-01 
1119 	 6.95886E-02 	 3.08142E-01 	 7.52818E-01 
1120 	 6.95886E-02 	 3.13787E-01 	 8.77364E-01 
1121 	 6.95886E-02 	 3.03167E-01 	 7.64390E-01 
1122 	 6.95886E-02 	 2.88431E-01 	 7.80792E-01 
1123 	 6.95886E-02 	 2.95926E-01 	 6.94582E-01 
1124 	 6.95886E-02 	 2.99029E-01 	 5.73107E-01 
1125 	 6.95886E-02 	 3.22330E-01 	 6.78294E-01 
1126 	 6.95886E-02 	 2.99449E-01 	 8.26168E-01 
1127 	 6.95886E-02 	 3.04410E-01 	 7.92444E-01 
1128 	 6.95886E-02 	 3.02386E-01 	 6.74765E-01 
1129 	 6.95886E-02 	 2.95865E-01 	 7.90068E-01 
1130 	 6.95886E-02 	 3.11065E-01 	 6.96679E-01 
1131 	 6.95886E-02 	 3.01075E-01 	 8.23197E-01 
1132 	 6.95886E-02 	 2.97481E-01 	 6.79833E-01 
1133 	 6.95886E-02 	 2.84588E-01 	 7.71058E-01 
1134 	 6.95886E-02 	 3.03626E-01 	 6.83670E-01 
1135 	 6.95886E-02 	 3.03818E-01 	 7.77476E-01 
1136 	 6.95886E-02 	 2.96025E-01 	 7.62133E-01 
1137 	 6.95886E-02 	 3.01560E-01 	 6.90246E-01 
1138 	 6.95886E-02 	 2.99960E-01 	 6.84173E-01 
1139 	 6.95886E-02 	 3.13988E-01 	 6.27452E-01 
1140 	 6.95886E-02 	 2.97258E-01 	 5.87758E-01 
1141 	 6.95886E-02 	 3.19072E-01 	 8.70131E-01 
1142 	 6.95886E-02 	 3.14318E-01 	 8.02257E-01 
1143 	 6.95886E-02 	 3.05139E-01 	 7.89588E-01 
1144 	 6.95886E-02 	 2.93384E-01 	 7.33183E-01 
1145 	 6.95886E-02 	 3.14267E-01 	 8.25143E-01 
1146 	 6.95886E-02 	 3.13170E-01 	 8.22845E-01 
1147 	 6.95886E-02 	 2.78328E-01 	 6.01542E-01 
1148 	 6.95886E-02 	 3.12023E-01 	 8.18068E-01 
1149 	 6.95886E-02 	 2.92784E-01 	 6.45603E-01 
1150 	 6.95886E-02 	 2.79071E-01 	 9.24417E-01 
1151 	 6.95886E-02 	 2.77622E-01 	 6.06976E-01 
1152 	 6.95886E-02 	 2.86784E-01 	 6.61743E-01 
1153 	 6.95886E-02 	 2.88178E-01 	 7.67880E-01 
1154 	 6.95886E-02 	 2.98960E-01 	 8.57570E-01 
1155 	 6.95886E-02 	 2.86490E-01 	 8.26324E-01 
1156 	 6.95886E-02 	 2.86496E-01 	 7.24469E-01 
1157 	 6.95886E-02 	 2.77473E-01 	 8.16041E-01 
1158 	 6.95886E-02 	 2.79258E-01 	 6.73423E-01 
1159 	 6.95886E-02 	 3.01950E-01 	 8.16698E-01 
1160 	 6.95886E-02 	 3.07166E-01 	 8.43315E-01 
1161 	 6.95886E-02 	 2.84672E-01 	 7.33354E-01 
1162 	 6.95886E-02 	 2.66861E-01 	 5.47210E-01 
1163 	 6.95886E-02 	 2.80195E-01 	 7.96412E-01 
1164 	 6.95886E-02 	 2.88585E-01 	 9.48650E-01 
1165 	 6.95886E-02 	 2.76882E-01 	 6.94372E-01 
1166 	 6.95886E-02 	 3.02419E-01 	 7.95772E-01 
1167 	 6.95886E-02 	 3.16041E-01 	 7.87042E-01 
1168 	 6.95886E-02 	 2.95346E-01 	 7.13074E-01 
1169 	 6.95886E-02 	 2.93241E-01 	 8.73721E-01 
1170 	 6.95886E-02 	 2.98654E-01 	 8.96442E-01 
1171 	 6.95886E-02 	 2.97556E-01 	 7.89898E-01 
1172 	 6.95886E-02 	 2.92373E-01 	 7.74679E-01 
1173 	 6.95886E-02 	 3.01192E-01 	 6.78095E-01 
1174 	 6.95886E-02 	 2.96705E-01 	 6.53296E-01 
1175 	 6.95886E-02 	 2.91264E-01 	 7.91462E-01 
1176 	 6.95886E-02 	 2.79856E-01 	 7.78103E-01 
1177 	 6.95886E-02 	 3.02375E-01 	 7.37442E-01 
1178 	 6.95886E-02 	 2.89624E-01 	 8.28102E-01 
1179 	 6.95886E-02 	 3.07922E-01 	 7.07484E-01 
1180 	 6.95886E-02 	 3.14204E-01 	 8.42074E-01 
1181 	 6.95886E-02 	 2.93187E-01 	 5.85983E-01 
1182 	 6.95886E-02 	 3.07540E-01 	 7.15396E-01 
1183 	 6.95886E-02 	 3.04145E-01 	 7.16521E-01 
1184 	 6.95886E-02 	 2.96676E-01 	 6.37734E-01 
1185 	 6.95886E-02 	 3.28055E-01 	 7.33004E-01 
1186 	 6.95886E-02 	 2.95129E-01 	 6.39405E-01 
1187 	 6.95886E-02 	 3.20776E-01 	 8.64813E-01 
1188 	 6.95886E-02 	 3.10973E-01 	 7.15049E-01 
1189 	 6.95886E-02 	 3.00684E-01 	 8.42547E-01 
1190 	 6.95886E-02 	 2.92744E-01 	 5.97899E-01 
1191 	 6.95886E-02 	 2.99376E-01 	 7.18424E-01 
1192 	 6.95886E-02 	 3.01245E-01 	 8.51037E-01 
1193 	 6.95886E-02 	 2.92790E-01 	 7.96623E-01 
1194 	 6.95886E-02 	 3.06327E-01 	 7.46677E-01 
1195 	 6.95886E-02 	 2.88074E-01 	 7.00430E-01 
1196 	 6.95886E-02 	 2.97358E-01 	 6.93233E-01 
1197 	 6.95886E-02 	 3.14209E-01 	 8.33315E-01 
1198 	 6.95886E-02 	 3.04759E-01 	 7.84243E-01 
1199 	 6.95886E-02 	 3.06290E-01 	 8.57507E-01 
1200 	 6.95886E-02 	 3.21030E-01 	 7.69525E-01 
1201 	 6.95886E-02 	 3.20032E-01 	 8.17765E-01 
1202 	 6.95886E-02 	 3.01010E-01 	 7.09750E-01 
1203 	 6.95886E-02 	 3.08032E-01 	 7.24823E-01 
1204 	 6.95886E-02 	 3.05287E-01 	 5.98668E-01 
1205 	 6.95886E-02 	 3.15072E-01 	 7.77748E-01 
1206 	 6.95886E-02 	 3.18013E-01 	 8.97040E-01 
1207 	 6.95886E-02 	 2.89786E-01 	 4.70921E-01 
1208 	 6.95886E-02 	 3.00194E-01 	 6.94052E-01 
1209 	 6.95886E-02 	 3.01331E-01 	 8.18338E-01 
1210 	 6.95886E-02 	 3.07215E-01 	 7.32971E-01 
1211 	 6.95886E-02 	 2.90997E-01 	 7.81773E-01 
1212 	 6.95886E-02 	 2.89835E-01 	 7.60014E-01 
1213 	 6.95886E-02 	 3.11601E-01 	 8.87323E-01 
1214 	 6.95886E-02 	 2.99685E-01 	 8.26501E-01 
1215 	 6.95886E-02 	 3.03203E-01 	 8.35373E-01 
1216 	 6.95886E-02 	 2.93473E-01 	 6.38073E-01 
1217 	 6.95886E-02 	 2.93021E-01 	 7.80890E-01 
1218 	 6.95886E-02 	 3.08499E-01 	 7.80349E-01 
1219 	 6.95886E-02 	 2.86556E-01 	 8.28861E-01 
1220 	 6.95886E-02 	 2.84100E-01 	 6.85852E-01 
1221 	 6.95886E-02 	 2.74893E-01 	 5.17222E-01 
1222 	 6.95886E-02 	 2.87666E-01 	 7.13831E-01 
1223 	 6.95886E-02 	 2.81195E-01 	 6.67210E-01 
1224 	 6.95886E-02 	 2.84165E-01 	 7.60965E-01 
1225 	 6.95886E-02 	 2.91961E-01 	 8.24721E-01 
1226 	 6.95886E-02 	 2.94206E-01 	 6.36076E-01 
1227 	 6.95886E-02 	 3.00754E-01 	 8.22934E-01 
1228 	 6.95886E-02 	 2.97025E-01 	 8.05564E-01 
1229 	 6.95886E-02 	 3.08772E-01 	 6.62945E-01 
1230 	 6.95886E-02 	 3.03318E-01 	 7.88753E-01 
1231 	 6.95886E-02 	 2.93276E-01 	 7.24876E-01 
1232 	 6.95886E-02 	 2.72248E-01 	 5.67951E-01 
1233 	 6.95886E-02 	 2.77531E-01 	 6.79240E-01 
1234 	 6.95886E-02 	 2.77548E-01 	 7.53044E-01 
1235 	 6.95886E-02 	 2.73349E-01 	 6.55739E-01 
1236 	 6.95886E-02 	 2.71956E-01 	 8.69426E-01 
1237 	 6.95886E-02 	 2.83321E-01 	 8.08464E-01 
1238 	 6.95886E-02 	 2.85335E-01 	 5.72077E-01 
1239 	 6.95886E-02 	 2.84666E-01 	 4.81582E-01 
1240 	 6.95886E-02 	 3.09810E-01 	 7.06670E-01 
1241 	 6.95886E-02 	 2.97913E-01 	 8.23706E-01 
1242 	 6.95886E-02 	 2.87800E-01 	 6.52307E-01 
1243 	 6.95886E-02 	 2.93456E-01 	 7.66483E-01 
1244 	 6.95886E-02 	 2.80705E-01 	 4.20459E-01 
1245 	 6.95886E-02 	 3.08651E-01 	 7.93021E-01 
1245 	 6.95886E-02 	 3.08651E-01 	 7.93021E-01 
